id,name,neighborhood_overview,host_id,host_since,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month
6255393,Home in Den Haag · ★4.83 · Studio · 2 beds · 1 bath,"Built in the 1920's, our area is one of the cosiest of The Hague with many restaurants, retailers and a supermarket and public transport.",32494837,5/3/2015,"You will find us in the dunes whenever we have the opportunity, travelling either by bike or walk.  It's great to walk in the dunes and beach and stop for a drink at one of the beach clubs, which are available April through end October. In winter time, if we go for a walk at the beach, we warm up at one of the restaurants at one of the boulevards in Kijkduin or Scheveningen, which are open all year, or simply end up in de City Center.

We like to work out creative ideas for our house and bring them to reality. With this in mind we designed and built our studio and part of our furniture and hope that you will enjoy it as much as we do.",within an hour,100%,100%,t,3,t,t,Bomenbuurt,Entire home,Entire home/apt,2,1 bath,2,[],$59.00 ,1,1125,0,0,789,4.83,4.89,4.84,4.94,4.95,4.81,4.74,t,7.53
6273534,Serviced apartment in Den Haag · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,"Beautiful quiet neighbourhood with Art Deco houses, walking distance from beach and harbour, very close to shopping area with organic stores",4351060,12/7/2012,"Hi there, 
We are Nathalie and Sebastiaan, an
artist and a supply chain manager.
We love music, sports, reading, dancing , cooking and watching movies.
Our house is usually full of guests.We like meeting people from different cultures and we like traveling",within an hour,100%,100%,t,1,t,t,Oud Scheveningen,Entire serviced apartment,Entire home/apt,4,1.5 baths,2,[],$244.00 ,2,1125,0,155,106,4.97,4.91,4.88,4.98,4.97,4.97,4.79,f,1.3
6342172,Condo in Den Haag · ★4.56 · 2 bedrooms · 2 beds · 1 bath,Dunes and beach and calm neighbourhood.,33029414,5/10/2015,"I would describe myself as a open minded person that loves to do surf, Yoga, meditation, and travel!",within a day,100%,78%,f,2,t,t,Duindorp,Entire condo,Entire home/apt,3,1 bath,2,[],$110.00 ,10,1125,0,113,18,4.56,4.72,4.39,4.78,4.89,4.33,4.44,f,0.17
6406938,Rental unit in Den Haag · ★4.90 · 1 bedroom · 1 bed · 1 bath,Close to all major attractions like city centre and beach. The neighborhood is very quite so you can sit on the balcony and enjoy drinking a wine or beer while hearing the birds sing. You are able to see the entire city from the apartment.,29953114,3/24/2015,"Someone who loves to travel en discover the world. I enjoy learning other languages en cultures. 
I love to cook and try international cuisine. So many of trips start by searching for the best foodie hangouts.
I am a Airbnb host myself and love receiving people from around the world and letting them get to know my city. ",N/A,N/A,100%,f,1,t,t,Kortenbos,Entire rental unit,Entire home/apt,2,1 bath,1,[],$282.00 ,4,1125,28,88,40,4.9,4.93,4.5,4.9,5,4.85,4.69,f,0.38
6580603,Rental unit in Den Haag · ★4.39 · 1 bedroom · 1 bed · 1 bath,"We are close to the city centre, it's just a 10 minute walk! There are many interesting restaurants and shops nearby, all within walking distance. There is public transportation hub right in front of the Tower with connections to places both in- and outside The Hague. In this authentic The Hague neighborhood you will be able to feel like a local.",300966,11/27/2010,"I am an advertising and event consultant. I live in the centre of The Hague, The Netherlands and really enjoy traveling. I have enjoyed AirBnB like hospitality in many countries, so now it's time to return the favor. Welcome!",within an hour,100%,99%,t,22,t,t,Huygenspark,Entire rental unit,Entire home/apt,2,1 bath,1,[],$216.00 ,1,1125,24,358,54,4.39,4.51,4.22,4.75,4.68,4.58,4.37,t,0.53
6797153,Rental unit in Den Haag · ★4.90 · 2 bedrooms · 5 beds · 1 bath,"Koninklijke wachtkamer sinds kort te bezichtigen voor het publiek. De Stationsbuurt behoort tot de buurten van Nederland die zijn omschreven als krachtwijk, prachtwijk, achterstandswijk en soms door mijn eigen dochter ook wel gekscherend the getto wordt genoemd. Als je van mensen houdt in al hun hoedanigheden,uit verschillende landen met hun gewoonten en gebruiken, het heerlijk vindt om eens rond te neuzen in hun winkels of te genieten van een heerlijke massage Turkse nekmassage bij de kapper die je oorharen in vuur en vlam zet, dan ben je hier zeker aan het goede adres.<br />Het appartementencomplex stamt uit de jaren dertig van de vorige eeuw en is ontworpen door Dirk Roosenburg, een vooraanstaand Nederlands architect, leerling van de beroemde architect Berlage. Het is één van de eerste sociale woningbouwprojecten waarin alle appartementen waren voorzien van centrale verwarming en een douche. Het water werd warm gestookt in het grote ketelhuis die, inclusief markante schoorsteen, nog",14576651,4/22/2014,,within a day,100%,83%,t,2,t,t,Huygenspark,Entire rental unit,Entire home/apt,5,1 bath,5,[],$128.00 ,7,1125,0,180,105,4.9,4.88,4.84,4.92,4.92,4.81,4.79,f,1.02
6932891,Rental unit in Den Haag · ★4.86 · 1 bedroom · 1 bed · 1 bath,"Lot of shops bars and restaurants within walking distance: Prins Hendrikstraat has load to offer, as well as the Weimarstraat (opposite direction of Prins Hendrikstraat).",14901491,4/29/2014,"Hi there! I'm Sijbren (even for the dutch sometimes hard to pronounce, so just call me Sib), living in The Hague for most of my life. I've studied Chemical Engineering at the Technical University of Delft, and after a ten-months trip to South America started working near Rotterdam. 

I love to cook; for myself, or a bunch of friends. During the weekend also like to play soccer, or (when the weather is nice) to ride my bike through town. And when it's sunny in summer the beach is a great place to go!

I would love to show people the beauty of The Hague, and all the nice places that The Hague has to offer. Hope to welcome you soon as a guest in my appartment!",N/A,N/A,N/A,f,2,t,t,Zeeheldenkwartier,Entire rental unit,Entire home/apt,2,1 bath,1,[],,2,1125,0,0,14,4.86,4.93,4.57,5,5,4.71,4.79,f,0.16
6952674,Rental unit in Den Haag · ★4.95 · 4 bedrooms · 5 beds · 2 baths,,14457664,4/19/2014,,N/A,N/A,N/A,f,2,t,t,Vogelwijk,Entire rental unit,Entire home/apt,6,2 baths,5,[],,7,1125,0,0,21,4.95,4.9,4.95,4.95,5,4.85,4.6,f,0.21
7048053,Bungalow in Den Haag · ★4.85 · 1 bedroom · 3 beds · 1.5 baths,"Het appartement is gelegen in een groot stadspark, lekker wandelen, hardlopen etc.  In de directe omgeving zijn alle voorzieningen zoals winkels en openbaar vervoer  aanwezig.",19976884,8/13/2014,"Wij zijn Magda en Quirijn en wonen in Xalo in de Vall de Pop vallei en zijn ondernemende mensen. Wij hebben een AIR B&B villa in Alcalali en een Beauty  kliniek in Xalo. Ik werk als facilitair adviseur en interieur architect . Wij houden ervan gasten een fijn verblijf te geven, service, schoon en zonder zorgen.. Kortom, wij zijn druk maar genieten. Lekker eten drinken, reizen, vier het leven.",within an hour,100%,100%,f,7,t,t,Morgenstond-Oost,Entire bungalow,Entire home/apt,2,1.5 baths,3,[],$135.00 ,2,60,0,7,200,4.85,4.84,4.9,4.94,4.93,4.77,4.79,f,1.96
7085599,Townhouse in Den Haag · ★5.0 · 3 bedrooms · 3 beds · 1 bath,"The neighborhood is located near the beach. It is a street with many shops and lunch options, it calls 'the Fahrenheitstraat'. You can visit the town museum and cycling to the Omniverse and Frederick Henry Street is a nice shopping area ten minutes away and of course you have to see the beach every day . The beach club 'strandtent op palen' in Monster is a nice place to go to . So also when you start your walking at beach club 'parker Beach' and go to the left, you can walk along a very beauiful part of the beach, the name is  'de zandmotor'. Their are a lot of kite surfers and view is very special. The bicycle path along the coast from Kijkduin to 'Hoek van Holland' is very beautiful. In the center of The Hague is also much to experience fun , a boat ride to the Ooievaart is quite nice and the Courtyard ('binnenhof'). The shopping area the 'denneweg'  with all the antique shops and on their is a square with nice cafes and entertainment in the evening.",37072285,6/29/2015,"I'm very happy with my family, my husband Frank and  our two adult children Merel en Jelle. I prefer to be outside all day, rain or shine. Preferably on the beach for a long walks or to exercise. It's always nice to hear the sea and watch the beautiful skies.  Love spontaneous things with friends, gardening and cooking.  


",N/A,N/A,N/A,f,1,t,t,Bloemenbuurt-Oost,Entire townhouse,Entire home/apt,6,1 bath,3,[],,4,35,0,0,20,5,5,5,5,5,4.95,4.9,f,0.2
7191609,Townhouse in Den Haag · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,"The Neighborhood has a very calm atmosphere and offers various shopping streets, nice restaurants, pubs and it is located close to the center of The Hague and close to the beach.",22780430,10/20/2014,"Hi,

My name is Guido. I'm a calm and friendly guy and i love hospitality. I live in The Hague for 7 years now and i love this city because of the beautiful beachlife. 

I can not live without the beachlife, kitesurfing, windsurfing and wavesurfing. I also like to go running or biking in the dunes and getting a cocktail at one of the lovely beachclubs. I love to give you a beachtour if you into that!

The center of the city is also an amazing spot with a lot of multi culture, lots of historic things to see, very good restaurants and many more to explore! A must  see for your experience!

I love traveling around the world while The Hague feels like holidays when i come home. 

I live in this house for 7 years and i have a beautiful room extra for airbnb.
The house has situated about 10 minutes from the middle of the center and 7 minutes on a bike from the beach, the dunes and woods.",within a few hours,90%,63%,f,2,t,t,Bomenbuurt,Private room in townhouse,Private room,2,1 shared bath,1,[],$49.00 ,14,200,1,176,34,4.91,4.88,4.68,4.97,4.94,4.88,4.82,f,0.33
7606230,Rental unit in Den Haag · ★4.71 · 1 bedroom · 2 beds · 1.5 baths,"The apartment is part of complex ‘Nautisch Centrum’ in the second harbour of Scheveningen. This part of the harbour offers many restaurants, a big supermarket and from here you can easily walk to two beaches nearby.",405989,2/23/2011,"It all started with an idea and three apartments in the year 2010. Today BizStay has more than 120 serviced apartments in The Hague, all furnished for your convenience and to guarantee you a carefree and pleasant stay. However, if you need help before, during or after your stay, it is good to know that our service team is available to you seven days a week",within an hour,100%,95%,f,87,t,t,Vissershaven,Entire rental unit,Entire home/apt,2,1.5 baths,2,[],"$80,000.00 ",1,1125,27,362,7,4.71,4.86,4.43,4.86,5,4.57,4.29,t,0.34
7606330,Rental unit in Den Haag · 1 bedroom · 2 beds · 1.5 baths,"The address of this apartment is: Hellingweg 22, 2583 WG, The Hague, situated in the apartmentcomplex ‘Nautisch Centrum’ in the second harbour of Scheveningen. This part of the harbour offers many restaurants, a big supermarket and from here you can easily walk to two beaches nearby.",405989,2/23/2011,"It all started with an idea and three apartments in the year 2010. Today BizStay has more than 120 serviced apartments in The Hague, all furnished for your convenience and to guarantee you a carefree and pleasant stay. However, if you need help before, during or after your stay, it is good to know that our service team is available to you seven days a week",within an hour,100%,95%,f,87,t,t,Vissershaven,Entire rental unit,Entire home/apt,2,1.5 baths,2,[],"$80,000.00 ",1,1125,27,362,2,4.5,5,4.5,4.5,4.5,4.5,4.5,t,0.02
7606455,Rental unit in Den Haag · ★5.0 · 2 bedrooms · 4 beds · 1 bath,"The apartment is part of complex ‘Nautisch Centrum’ in the second harbour of Scheveningen. This part of the harbour offers many restaurants, a big supermarket and from here you can easily walk to two beaches nearby.",405989,2/23/2011,"It all started with an idea and three apartments in the year 2010. Today BizStay has more than 120 serviced apartments in The Hague, all furnished for your convenience and to guarantee you a carefree and pleasant stay. However, if you need help before, during or after your stay, it is good to know that our service team is available to you seven days a week",within an hour,100%,95%,f,87,t,t,Vissershaven,Entire rental unit,Entire home/apt,4,1 bath,4,[],$279.00 ,5,180,18,308,5,5,4.8,4.6,4.6,4.8,4.8,4.6,f,0.28
7606578,Rental unit in Den Haag · ★4.92 · 2 bedrooms · 4 beds · 1 bath,"The apartment is part of complex ‘Nautisch Centrum’ in the second harbour of Scheveningen. This part of the harbour offers many restaurants, a big supermarket and from here you can easily walk to two beaches nearby.",405989,2/23/2011,"It all started with an idea and three apartments in the year 2010. Today BizStay has more than 120 serviced apartments in The Hague, all furnished for your convenience and to guarantee you a carefree and pleasant stay. However, if you need help before, during or after your stay, it is good to know that our service team is available to you seven days a week",within an hour,100%,95%,f,87,t,t,Vissershaven,Entire rental unit,Entire home/apt,4,1 bath,4,[],"$80,000.00 ",1,1125,27,362,12,4.92,5,4.75,4.67,4.58,4.92,4.42,t,0.29
7606649,Rental unit in Den Haag · ★4.67 · 2 bedrooms · 5 beds · 1.5 baths,"The apartment is part of complex ‘Nautisch Centrum’ in the second harbour of Scheveningen. This part of the harbour offers many restaurants, a big supermarket and from here you can easily walk to two beaches nearby.",405989,2/23/2011,"It all started with an idea and three apartments in the year 2010. Today BizStay has more than 120 serviced apartments in The Hague, all furnished for your convenience and to guarantee you a carefree and pleasant stay. However, if you need help before, during or after your stay, it is good to know that our service team is available to you seven days a week",within an hour,100%,95%,f,87,t,t,Vissershaven,Entire rental unit,Entire home/apt,5,1.5 baths,5,[],"$80,000.00 ",1,1125,27,362,3,4.67,5,5,5,5,4.67,4.33,t,0.14
7606761,Rental unit in Den Haag · ★4.60 · 2 bedrooms · 4 beds · 1 bath,"The apartment is part of complex ‘Nautisch Centrum’ in the second harbour of Scheveningen. This part of the harbour offers many restaurants, a big supermarket and from here you can easily walk to two beaches nearby.",405989,2/23/2011,"It all started with an idea and three apartments in the year 2010. Today BizStay has more than 120 serviced apartments in The Hague, all furnished for your convenience and to guarantee you a carefree and pleasant stay. However, if you need help before, during or after your stay, it is good to know that our service team is available to you seven days a week",within an hour,100%,95%,f,87,t,t,Vissershaven,Entire rental unit,Entire home/apt,4,1 bath,4,[],"$80,000.00 ",1,1125,27,362,5,4.6,4.8,4.6,5,4.8,4.8,4.6,t,0.05
